state,district,year,season,crop,area_hectares,production_tonnes,yield_tonnes_per_hectare,source_type
Tamil Nadu,Krishnagiri,2022,Kharif,Maize,2745.39,13247.13,4.825,synthetic_prototype
Tamil Nadu,Krishnagiri,2022,Rabi,Wheat,1392.45,3536.07,2.539,synthetic_prototype
Tamil Nadu,Krishnagiri,2022,Rabi,Mustard,841.43,1189.65,1.414,synthetic_prototype
Tamil Nadu,Krishnagiri,2022,Rabi,Rice,4337.0,20514.23,4.73,synthetic_prototype
Tamil Nadu,Krishnagiri,2022,Rabi,Groundnut,828.25,1829.85,2.209,synthetic_prototype
Tamil Nadu,Krishnagiri,2022,Summer,Groundnut,1504.72,2477.21,1.646,synthetic_prototype
Tamil Nadu,Krishnagiri,2022,Summer,Watermelon,436.41,6418.52,14.708,synthetic_prototype
Tamil Nadu,Krishnagiri,2022,Summer,Maize,2645.84,11838.82,4.475,synthetic_prototype
Tamil Nadu,Madurai,2022,Kharif,Rice,8097.21,29378.96,3.628,synthetic_prototype
Tamil Nadu,Madurai,2022,Kharif,Cotton,1134.02,1811.75,1.598,synthetic_prototype
Tamil Nadu,Madurai,2022,Kharif,Maize,5261.75,27570.38,5.24,synthetic_prototype
Tamil Nadu,Madurai,2022,Kharif,Groundnut,2968.36,6260.12,2.109,synthetic_prototype
Tamil Nadu,Madurai,2022,Rabi,Rice,5970.48,26732.5,4.477,synthetic_prototype
Tamil Nadu,Madurai,2022,Rabi,Maize,3896.12,16191.54,4.156,synthetic_prototype
Tamil Nadu,Madurai,2022,Rabi,Pulses,3815.16,3407.62,0.893,synthetic_prototype
Tamil Nadu,Madurai,2022,Rabi,Groundnut,2929.22,6113.55,2.087,synthetic_prototype
Tamil Nadu,Madurai,2022,Summer,Groundnut,2453.66,5493.92,2.239,synthetic_prototype
Tamil Nadu,Madurai,2022,Summer,Watermelon,971.51,17819.3,18.342,synthetic_prototype
Tamil Nadu,Madurai,2022,Summer,Millet,2679.92,5635.63,2.103,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Kharif,Groundnut,1682.38,3103.88,1.845,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Kharif,Soybean,1292.42,2287.22,1.77,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Kharif,Millet,4748.92,10939.32,2.304,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Kharif,Cotton,3627.1,5948.82,1.64,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Rabi,Pulses,747.74,744.57,0.996,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Rabi,Wheat,707.76,2165.91,3.06,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Rabi,Groundnut,844.13,1466.4,1.737,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Rabi,Mustard,915.64,1278.99,1.397,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Summer,Watermelon,404.09,8366.8,20.705,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Summer,Millet,640.82,1325.43,2.068,synthetic_prototype
Tamil Nadu,Mayiladuthurai,2022,Summer,Rice,3916.94,18180.1,4.641,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Kharif,Rice,12541.53,61974.13,4.942,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Kharif,Soybean,3910.61,8896.95,2.275,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Kharif,Millet,928.03,2681.14,2.889,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Kharif,Maize,5981.68,28109.77,4.699,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Rabi,Wheat,2188.8,6266.61,2.863,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Rabi,Rice,9673.59,36962.88,3.821,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Rabi,Pulses,1915.02,1898.16,0.991,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Rabi,Groundnut,1540.7,3146.81,2.042,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Summer,Millet,2673.83,6078.91,2.273,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Summer,Rice,1852.39,8440.46,4.557,synthetic_prototype
Tamil Nadu,Nagapattinam,2022,Summer,Groundnut,2469.34,4670.47,1.891,synthetic_prototype
Tamil Nadu,Namakkal,2022,Kharif,Rice,11268.68,42427.43,3.765,synthetic_prototype
Tamil Nadu,Namakkal,2022,Kharif,Soybean,2151.32,4393.82,2.042,synthetic_prototype
Tamil Nadu,Namakkal,2022,Kharif,Cotton,991.69,1640.44,1.654,synthetic_prototype
Tamil Nadu,Namakkal,2022,Kharif,Millet,4501.63,10256.19,2.278,synthetic_prototype
Tamil Nadu,Namakkal,2022,Rabi,Rice,6597.61,24452.29,3.706,synthetic_prototype
Tamil Nadu,Namakkal,2022,Rabi,Maize,3761.34,18052.76,4.8,synthetic_prototype
Tamil Nadu,Namakkal,2022,Rabi,Mustard,1479.21,1843.74,1.246,synthetic_prototype
Tamil Nadu,Namakkal,2022,Rabi,Wheat,1155.44,3585.75,3.103,synthetic_prototype
Tamil Nadu,Namakkal,2022,Summer,Watermelon,515.9,9708.18,18.818,synthetic_prototype
Tamil Nadu,Namakkal,2022,Summer,Rice,2393.89,10757.17,4.494,synthetic_prototype
Tamil Nadu,Namakkal,2022,Summer,Maize,2869.71,13901.72,4.844,synthetic_prototype
Tamil Nadu,Perambalur,2022,Kharif,Groundnut,1221.03,2226.0,1.823,synthetic_prototype
Tamil Nadu,Perambalur,2022,Kharif,Soybean,1476.51,3285.86,2.225,synthetic_prototype
Tamil Nadu,Perambalur,2022,Kharif,Cotton,3958.72,8042.58,2.032,synthetic_prototype
Tamil Nadu,Perambalur,2022,Kharif,Millet,6927.69,18838.84,2.719,synthetic_prototype
Tamil Nadu,Perambalur,2022,Rabi,Groundnut,2246.72,5321.82,2.369,synthetic_prototype
Tamil Nadu,Perambalur,2022,Rabi,Wheat,2465.23,7523.08,3.052,synthetic_prototype
Tamil Nadu,Perambalur,2022,Rabi,Rice,2855.36,15179.44,5.316,synthetic_prototype
Tamil Nadu,Perambalur,2022,Rabi,Maize,8611.51,35630.91,4.138,synthetic_prototype
Tamil Nadu,Perambalur,2022,Summer,Groundnut,2697.18,5654.35,2.096,synthetic_prototype
Tamil Nadu,Perambalur,2022,Summer,Millet,1151.87,2774.22,2.408,synthetic_prototype
Tamil Nadu,Perambalur,2022,Summer,Rice,4229.58,16380.81,3.873,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Kharif,Maize,4677.15,23103.28,4.94,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Kharif,Cotton,4161.38,6953.99,1.671,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Kharif,Soybean,2226.9,4862.98,2.184,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Kharif,Groundnut,4894.32,10507.94,2.147,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Rabi,Maize,5897.37,31917.3,5.412,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Rabi,Groundnut,3822.91,7195.47,1.882,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Rabi,Mustard,1958.76,2401.54,1.226,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Rabi,Wheat,1198.86,3929.33,3.278,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Summer,Maize,2918.6,14344.63,4.915,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Summer,Millet,1633.9,3123.85,1.912,synthetic_prototype
Tamil Nadu,Pudukkottai,2022,Summer,Watermelon,1647.01,25844.67,15.692,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Kharif,Soybean,1413.44,2599.42,1.839,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Kharif,Cotton,5666.68,12720.73,2.245,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Kharif,Maize,2827.91,15328.54,5.42,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Kharif,Rice,9952.47,36449.97,3.662,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Rabi,Rice,4669.56,19185.63,4.109,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Rabi,Mustard,1084.47,1370.02,1.263,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Rabi,Pulses,2323.11,2469.95,1.063,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Rabi,Groundnut,5822.8,10340.72,1.776,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Summer,Rice,5138.81,18585.71,3.617,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Summer,Millet,2867.49,6732.19,2.348,synthetic_prototype
Tamil Nadu,Ramanathapuram,2022,Summer,Maize,3360.23,15268.01,4.544,synthetic_prototype
Tamil Nadu,Ranipet,2022,Kharif,Groundnut,5181.81,9389.88,1.812,synthetic_prototype
Tamil Nadu,Ranipet,2022,Kharif,Millet,3711.29,10801.12,2.91,synthetic_prototype
Tamil Nadu,Ranipet,2022,Kharif,Rice,7766.03,29309.82,3.774,synthetic_prototype
Tamil Nadu,Ranipet,2022,Kharif,Soybean,2456.12,5661.46,2.305,synthetic_prototype
Tamil Nadu,Ranipet,2022,Rabi,Maize,6567.18,25679.84,3.91,synthetic_prototype
Tamil Nadu,Ranipet,2022,Rabi,Rice,10738.56,46806.64,4.359,synthetic_prototype
Tamil Nadu,Ranipet,2022,Rabi,Pulses,2165.57,2317.92,1.07,synthetic_prototype
Tamil Nadu,Ranipet,2022,Rabi,Groundnut,1671.17,3632.11,2.173,synthetic_prototype
Tamil Nadu,Ranipet,2022,Summer,Rice,6064.8,19277.41,3.179,synthetic_prototype
Tamil Nadu,Ranipet,2022,Summer,Maize,1769.15,7158.97,4.047,synthetic_prototype
Tamil Nadu,Ranipet,2022,Summer,Millet,2652.09,4769.01,1.798,synthetic_prototype
Tamil Nadu,Salem,2022,Kharif,Groundnut,8022.48,14451.82,1.801,synthetic_prototype
Tamil Nadu,Salem,2022,Kharif,Soybean,690.76,1252.55,1.813,synthetic_prototype
Tamil Nadu,Salem,2022,Kharif,Rice,10237.27,35302.81,3.448,synthetic_prototype
Tamil Nadu,Salem,2022,Kharif,Cotton,6032.04,9753.92,1.617,synthetic_prototype
Tamil Nadu,Salem,2022,Rabi,Groundnut,6384.42,12323.23,1.93,synthetic_prototype
Tamil Nadu,Salem,2022,Rabi,Rice,3684.28,16530.18,4.487,synthetic_prototype
Tamil Nadu,Salem,2022,Rabi,Mustard,2266.79,2448.89,1.08,synthetic_prototype
Tamil Nadu,Salem,2022,Rabi,Pulses,4169.84,4709.8,1.129,synthetic_prototype
Tamil Nadu,Salem,2022,Summer,Maize,2247.96,8175.08,3.637,synthetic_prototype
Tamil Nadu,Salem,2022,Summer,Groundnut,2691.94,4724.07,1.755,synthetic_prototype
Tamil Nadu,Salem,2022,Summer,Millet,1323.43,2555.07,1.931,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Kharif,Groundnut,3864.78,7449.89,1.928,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Kharif,Cotton,3513.3,7740.96,2.203,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Kharif,Soybean,1392.84,2457.66,1.764,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Kharif,Millet,1011.66,2014.02,1.991,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Rabi,Pulses,1742.02,2131.84,1.224,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Rabi,Groundnut,3177.06,5191.38,1.634,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Rabi,Wheat,571.74,1644.22,2.876,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Rabi,Rice,8215.75,37055.87,4.51,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Summer,Groundnut,2361.94,4782.0,2.025,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Summer,Rice,4739.9,20183.58,4.258,synthetic_prototype
Tamil Nadu,Sivaganga,2022,Summer,Watermelon,710.19,14569.84,20.515,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Kharif,Soybean,2092.6,3940.41,1.883,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Kharif,Millet,2782.29,7112.69,2.556,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Kharif,Maize,6449.75,33344.6,5.17,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Kharif,Rice,10392.5,47228.67,4.544,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Rabi,Mustard,936.89,1035.68,1.105,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Rabi,Maize,1750.5,9505.31,5.43,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Rabi,Groundnut,4074.79,8822.35,2.165,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Rabi,Rice,4418.01,20770.76,4.701,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Summer,Millet,1733.42,4118.73,2.376,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Summer,Maize,1519.66,5427.91,3.572,synthetic_prototype
Tamil Nadu,Tenkasi,2022,Summer,Groundnut,3396.67,7145.09,2.104,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Kharif,Rice,4819.93,16517.57,3.427,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Kharif,Millet,3374.46,6841.66,2.027,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Kharif,Groundnut,7375.41,13010.56,1.764,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Kharif,Cotton,1665.19,3495.04,2.099,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Rabi,Groundnut,2471.46,4385.33,1.774,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Rabi,Maize,1946.6,8263.12,4.245,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Rabi,Pulses,2543.49,2512.01,0.988,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Rabi,Rice,7356.61,38889.94,5.286,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Summer,Groundnut,1688.65,3467.81,2.054,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Summer,Maize,3670.0,17827.64,4.858,synthetic_prototype
Tamil Nadu,Thanjavur,2022,Summer,Rice,1068.03,4818.62,4.512,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Kharif,Cotton,2031.64,3743.01,1.842,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Kharif,Rice,7149.0,24586.05,3.439,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Kharif,Soybean,964.73,1643.02,1.703,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Kharif,Maize,2166.83,10707.16,4.941,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Rabi,Rice,13831.74,58375.5,4.22,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Rabi,Pulses,2816.53,3169.13,1.125,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Rabi,Wheat,790.89,2556.9,3.233,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Rabi,Groundnut,2733.15,4740.15,1.734,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Summer,Rice,3510.25,14918.45,4.25,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Summer,Maize,3316.22,16875.77,5.089,synthetic_prototype
Tamil Nadu,The Nilgiris,2022,Summer,Millet,1865.07,3299.09,1.769,synthetic_prototype
Tamil Nadu,Theni,2022,Kharif,Millet,4059.94,9014.88,2.22,synthetic_prototype
Tamil Nadu,Theni,2022,Kharif,Soybean,2357.45,4027.45,1.708,synthetic_prototype
Tamil Nadu,Theni,2022,Kharif,Cotton,1185.18,2413.14,2.036,synthetic_prototype
Tamil Nadu,Theni,2022,Kharif,Maize,4735.62,27830.83,5.877,synthetic_prototype
Tamil Nadu,Theni,2022,Rabi,Maize,5337.31,22823.58,4.276,synthetic_prototype
Tamil Nadu,Theni,2022,Rabi,Mustard,2470.65,3024.53,1.224,synthetic_prototype
Tamil Nadu,Theni,2022,Rabi,Groundnut,2281.98,5188.11,2.274,synthetic_prototype
Tamil Nadu,Theni,2022,Rabi,Wheat,1276.81,3724.57,2.917,synthetic_prototype
Tamil Nadu,Theni,2022,Summer,Millet,2526.31,5069.69,2.007,synthetic_prototype
Tamil Nadu,Theni,2022,Summer,Rice,7001.71,22154.06,3.164,synthetic_prototype
Tamil Nadu,Theni,2022,Summer,Watermelon,465.83,8367.08,17.962,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Kharif,Maize,4832.43,20988.64,4.343,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Kharif,Millet,2073.5,5020.46,2.421,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Kharif,Rice,10495.74,35870.03,3.418,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Kharif,Cotton,2107.58,3575.52,1.697,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Rabi,Wheat,420.26,988.08,2.351,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Rabi,Pulses,867.62,842.89,0.972,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Rabi,Maize,4861.15,18144.43,3.733,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Rabi,Rice,6336.29,30034.1,4.74,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Summer,Maize,2218.13,11424.84,5.151,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Summer,Groundnut,1398.32,2894.68,2.07,synthetic_prototype
Tamil Nadu,Thoothukudi,2022,Summer,Watermelon,1097.96,20946.59,19.078,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Kharif,Rice,5930.47,23191.9,3.911,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Kharif,Millet,1954.91,4745.42,2.427,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Kharif,Cotton,5047.31,10945.18,2.169,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Kharif,Maize,2971.9,16848.17,5.669,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Rabi,Rice,8625.43,30726.92,3.562,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Rabi,Groundnut,5167.47,9484.65,1.835,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Rabi,Pulses,4193.23,5413.23,1.291,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Rabi,Mustard,2168.5,2488.38,1.148,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Summer,Maize,2653.17,13570.62,5.115,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Summer,Rice,4058.41,17318.74,4.267,synthetic_prototype
Tamil Nadu,Tiruchirappalli,2022,Summer,Groundnut,934.03,1828.53,1.958,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Kharif,Groundnut,5479.28,12155.38,2.218,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Kharif,Millet,4248.88,9101.25,2.142,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Kharif,Cotton,2727.95,5454.06,1.999,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Kharif,Rice,5268.35,24076.14,4.57,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Rabi,Maize,3123.86,16842.3,5.391,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Rabi,Groundnut,4343.06,7749.88,1.784,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Rabi,Wheat,1575.07,3700.38,2.349,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Rabi,Pulses,1548.44,1834.58,1.185,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Summer,Maize,3156.36,14914.77,4.725,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Summer,Watermelon,1393.34,26187.65,18.795,synthetic_prototype
Tamil Nadu,Tirunelveli,2022,Summer,Millet,2398.84,5857.43,2.442,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Kharif,Millet,1403.5,3594.5,2.561,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Kharif,Cotton,2559.28,4944.25,1.932,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Kharif,Soybean,1034.81,1946.8,1.881,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Kharif,Rice,11580.47,49785.43,4.299,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Rabi,Rice,14291.83,54043.49,3.781,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Rabi,Maize,6189.8,24219.79,3.913,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Rabi,Mustard,658.48,783.48,1.19,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Rabi,Pulses,4120.03,3974.19,0.965,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Summer,Rice,2307.14,10216.68,4.428,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Summer,Millet,2592.21,5203.72,2.007,synthetic_prototype
Tamil Nadu,Tirupathur,2022,Summer,Groundnut,3044.62,6851.23,2.25,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Kharif,Maize,6591.55,30956.42,4.696,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Kharif,Rice,15098.41,70869.47,4.694,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Kharif,Groundnut,3014.13,7030.22,2.332,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Kharif,Cotton,3896.76,8384.26,2.152,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Rabi,Maize,8501.74,36911.15,4.342,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Rabi,Rice,13353.06,65487.68,4.904,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Rabi,Mustard,1449.47,1700.14,1.173,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Rabi,Pulses,3548.66,4406.27,1.242,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Summer,Groundnut,3254.84,6855.58,2.106,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Summer,Maize,4877.26,20842.27,4.273,synthetic_prototype
Tamil Nadu,Tiruppur,2022,Summer,Millet,906.43,2124.64,2.344,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Kharif,Cotton,4058.12,8306.43,2.047,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Kharif,Soybean,2895.74,6840.03,2.362,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Kharif,Rice,6722.61,27082.82,4.029,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Kharif,Millet,6656.15,13784.2,2.071,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Rabi,Maize,7186.17,35064.53,4.879,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Rabi,Pulses,2254.84,2196.54,0.974,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Rabi,Mustard,1858.52,2821.1,1.518,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Rabi,Rice,10087.18,48288.2,4.787,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Summer,Millet,1560.63,3212.16,2.058,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Summer,Maize,1212.14,5246.7,4.328,synthetic_prototype
Tamil Nadu,Tiruvallur,2022,Summer,Groundnut,2972.93,4516.03,1.519,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Kharif,Groundnut,3904.98,8050.82,2.062,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Kharif,Rice,8303.24,35439.5,4.268,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Kharif,Maize,1573.49,9044.34,5.748,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Kharif,Cotton,3353.69,7083.41,2.112,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Rabi,Wheat,1199.54,3528.9,2.942,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Rabi,Maize,2082.3,10424.42,5.006,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Rabi,Mustard,397.74,472.91,1.189,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Rabi,Pulses,880.24,1015.05,1.153,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Summer,Maize,3553.08,14602.98,4.11,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Summer,Watermelon,876.46,18362.97,20.951,synthetic_prototype
Tamil Nadu,Tiruvannamalai,2022,Summer,Millet,432.29,1107.34,2.562,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Kharif,Soybean,2234.69,5274.2,2.36,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Kharif,Maize,3689.09,16108.92,4.367,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Kharif,Rice,4056.19,15061.56,3.713,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Kharif,Cotton,1457.95,3101.01,2.127,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Rabi,Rice,5037.29,21697.19,4.307,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Rabi,Groundnut,2756.0,5772.1,2.094,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Rabi,Maize,2025.24,11077.43,5.47,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Rabi,Mustard,1887.86,2078.74,1.101,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Summer,Watermelon,1644.73,25653.57,15.597,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Summer,Millet,1344.84,3297.91,2.452,synthetic_prototype
Tamil Nadu,Tiruvarur,2022,Summer,Groundnut,1918.59,3102.39,1.617,synthetic_prototype
Tamil Nadu,Vellore,2022,Kharif,Maize,1666.55,6948.41,4.169,synthetic_prototype
Tamil Nadu,Vellore,2022,Kharif,Millet,2331.38,6081.39,2.608,synthetic_prototype
Tamil Nadu,Vellore,2022,Kharif,Groundnut,2635.49,4972.16,1.887,synthetic_prototype
Tamil Nadu,Vellore,2022,Kharif,Rice,10079.2,33624.74,3.336,synthetic_prototype
Tamil Nadu,Vellore,2022,Rabi,Pulses,1570.79,1575.03,1.003,synthetic_prototype
Tamil Nadu,Vellore,2022,Rabi,Maize,5563.38,26133.39,4.697,synthetic_prototype
Tamil Nadu,Vellore,2022,Rabi,Rice,10140.06,46012.18,4.538,synthetic_prototype
Tamil Nadu,Vellore,2022,Rabi,Mustard,1787.83,1993.87,1.115,synthetic_prototype
Tamil Nadu,Vellore,2022,Summer,Rice,2638.95,8382.94,3.177,synthetic_prototype
Tamil Nadu,Vellore,2022,Summer,Groundnut,1539.64,2458.27,1.597,synthetic_prototype
Tamil Nadu,Vellore,2022,Summer,Millet,1467.48,2619.23,1.785,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Kharif,Rice,8744.32,43342.9,4.957,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Kharif,Cotton,4523.11,7729.4,1.709,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Kharif,Millet,3168.43,9019.91,2.847,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Kharif,Maize,6257.84,35339.61,5.647,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Rabi,Wheat,423.64,981.46,2.317,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Rabi,Pulses,2336.64,2321.93,0.994,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Rabi,Rice,12806.62,45794.15,3.576,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Rabi,Mustard,2361.1,3557.16,1.507,synthetic_prototype
Tamil Nadu,Viluppuram,2022,Summer,Groundnut,1757.54,3841.5,2.186,synthetic_prototype
