state,district,year,season,rainfall,soil_moisture,water_availability,area_hectares,production_tonnes,yield_tonnes_per_hectare,recommended_crop,source_type
Tamil Nadu,DHARMAPURI,2022,Kharif,330.9059829059829,28.06294488487903,Medium,2328.73,3795.74,1.63,Soybean,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Kharif,330.9059829059829,28.06294488487903,Medium,7897.44,38173.22,4.834,Maize,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Kharif,330.9059829059829,28.06294488487903,Medium,2567.05,6564.4,2.557,Millet,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Kharif,330.9059829059829,28.06294488487903,Medium,8523.35,32025.39,3.757,Rice,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Rabi,438.4777777777779,28.06294488487903,Medium,9516.04,36602.48,3.846,Rice,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Rabi,438.4777777777779,28.06294488487903,Medium,1267.92,3448.25,2.72,Wheat,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Rabi,438.4777777777779,28.06294488487903,Medium,7172.46,33694.28,4.698,Maize,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Rabi,438.4777777777779,28.06294488487903,Medium,3572.23,3156.48,0.884,Pulses,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Summer,134.12307692307692,28.06294488487903,Medium,464.81,7570.54,16.287,Watermelon,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Summer,134.12307692307692,28.06294488487903,Medium,1462.68,2931.2,2.004,Millet,synthetic_prototype
Tamil Nadu,DHARMAPURI,2022,Summer,134.12307692307692,28.06294488487903,Medium,2785.17,8928.79,3.206,Rice,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Kharif,330.9059829059829,28.69312810556,Medium,5507.1,12884.68,2.34,Groundnut,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Kharif,330.9059829059829,28.69312810556,Medium,2579.45,5985.52,2.32,Millet,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Kharif,330.9059829059829,28.69312810556,Medium,13019.92,55606.35,4.271,Rice,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Kharif,330.9059829059829,28.69312810556,Medium,4641.09,9692.72,2.088,Cotton,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Rabi,438.4777777777779,28.69312810556,Medium,6643.37,26517.72,3.992,Maize,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Rabi,438.4777777777779,28.69312810556,Medium,1569.68,2116.71,1.349,Mustard,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Rabi,438.4777777777779,28.69312810556,Medium,8622.93,44475.32,5.158,Rice,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Rabi,438.4777777777779,28.69312810556,Medium,788.6,2330.31,2.955,Wheat,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Summer,134.12307692307692,28.69312810556,Medium,4477.99,20027.33,4.472,Maize,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Summer,134.12307692307692,28.69312810556,Medium,6041.47,24458.89,4.048,Rice,synthetic_prototype
Tamil Nadu,DINDIGUL,2022,Summer,134.12307692307692,28.69312810556,Medium,932.93,1778.34,1.906,Millet,synthetic_prototype
Tamil Nadu,ERODE,2022,Kharif,330.9059829059829,27.250912962701612,Low,7538.14,30068.72,3.989,Maize,synthetic_prototype
Tamil Nadu,ERODE,2022,Kharif,330.9059829059829,27.250912962701612,Low,4555.81,10133.91,2.224,Cotton,synthetic_prototype
Tamil Nadu,ERODE,2022,Kharif,330.9059829059829,27.250912962701612,Low,2490.94,5849.77,2.348,Groundnut,synthetic_prototype
Tamil Nadu,ERODE,2022,Kharif,330.9059829059829,27.250912962701612,Low,14198.17,49128.26,3.46,Rice,synthetic_prototype
Tamil Nadu,ERODE,2022,Rabi,438.4777777777779,27.250912962701612,Low,4396.68,8131.67,1.85,Groundnut,synthetic_prototype
Tamil Nadu,ERODE,2022,Rabi,438.4777777777779,27.250912962701612,Low,3500.09,15735.08,4.496,Rice,synthetic_prototype
Tamil Nadu,ERODE,2022,Rabi,438.4777777777779,27.250912962701612,Low,904.15,2981.26,3.297,Wheat,synthetic_prototype
Tamil Nadu,ERODE,2022,Rabi,438.4777777777779,27.250912962701612,Low,4431.65,17966.69,4.054,Maize,synthetic_prototype
Tamil Nadu,ERODE,2022,Summer,134.12307692307692,27.250912962701612,Low,1815.32,4673.57,2.575,Millet,synthetic_prototype
Tamil Nadu,ERODE,2022,Summer,134.12307692307692,27.250912962701612,Low,1397.09,2410.73,1.726,Groundnut,synthetic_prototype
Tamil Nadu,ERODE,2022,Summer,134.12307692307692,27.250912962701612,Low,423.24,8710.15,20.58,Watermelon,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Kharif,330.9059829059829,,Unknown,3991.97,17641.74,4.419,Maize,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Kharif,330.9059829059829,,Unknown,2299.14,5359.7,2.331,Soybean,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Kharif,330.9059829059829,,Unknown,2100.02,5297.25,2.522,Millet,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Kharif,330.9059829059829,,Unknown,3125.34,13661.68,4.371,Rice,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Rabi,438.4777777777779,,Unknown,976.41,2251.58,2.306,Wheat,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Rabi,438.4777777777779,,Unknown,3225.77,4161.92,1.29,Pulses,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Rabi,438.4777777777779,,Unknown,3847.07,8459.36,2.199,Groundnut,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Rabi,438.4777777777779,,Unknown,1636.23,2447.48,1.496,Mustard,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Summer,134.12307692307692,,Unknown,3883.49,7736.41,1.992,Groundnut,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Summer,134.12307692307692,,Unknown,1265.91,6431.68,5.081,Maize,synthetic_prototype
Tamil Nadu,KALLAKURICHI,2022,Summer,134.12307692307692,,Unknown,1187.45,2766.88,2.33,Millet,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Kharif,330.9059829059829,,Unknown,4946.0,11242.41,2.273,Millet,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Kharif,330.9059829059829,,Unknown,2693.19,4326.93,1.607,Cotton,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Kharif,330.9059829059829,,Unknown,9600.79,38755.21,4.037,Rice,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Kharif,330.9059829059829,,Unknown,3300.69,6048.15,1.832,Soybean,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Rabi,438.4777777777779,,Unknown,6469.32,26710.53,4.129,Rice,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Rabi,438.4777777777779,,Unknown,1068.09,2752.02,2.577,Wheat,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Rabi,438.4777777777779,,Unknown,5073.25,11717.95,2.31,Groundnut,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Rabi,438.4777777777779,,Unknown,2848.03,2488.05,0.874,Pulses,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Summer,134.12307692307692,,Unknown,5955.2,26239.66,4.406,Rice,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Summer,134.12307692307692,,Unknown,1897.75,3351.02,1.766,Millet,synthetic_prototype
Tamil Nadu,KANCHIPURAM,2022,Summer,134.12307692307692,,Unknown,3668.14,7360.26,2.007,Groundnut,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Kharif,330.9059829059829,31.164836859555997,High,6327.68,18653.94,2.948,Millet,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Kharif,330.9059829059829,31.164836859555997,High,4836.82,17606.1,3.64,Rice,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Kharif,330.9059829059829,31.164836859555997,High,2408.61,13128.45,5.451,Maize,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Kharif,330.9059829059829,31.164836859555997,High,3309.8,5733.15,1.732,Soybean,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Rabi,438.4777777777779,31.164836859555997,High,2151.35,2755.27,1.281,Mustard,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Rabi,438.4777777777779,31.164836859555997,High,5473.85,8683.94,1.586,Groundnut,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Rabi,438.4777777777779,31.164836859555997,High,15781.64,59245.97,3.754,Rice,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Rabi,438.4777777777779,31.164836859555997,High,1034.28,2484.09,2.402,Wheat,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Summer,134.12307692307692,31.164836859555997,High,1339.71,27957.33,20.868,Watermelon,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Summer,134.12307692307692,31.164836859555997,High,4237.76,8683.49,2.049,Groundnut,synthetic_prototype
Tamil Nadu,KANNIYAKUMARI,2022,Summer,134.12307692307692,31.164836859555997,High,3582.57,11457.59,3.198,Rice,synthetic_prototype
Tamil Nadu,KARUR,2022,Kharif,330.9059829059829,25.69542081294355,Low,2330.62,10340.77,4.437,Rice,synthetic_prototype
Tamil Nadu,KARUR,2022,Kharif,330.9059829059829,25.69542081294355,Low,6101.41,28006.97,4.59,Maize,synthetic_prototype
Tamil Nadu,KARUR,2022,Kharif,330.9059829059829,25.69542081294355,Low,3982.86,6345.31,1.593,Cotton,synthetic_prototype
Tamil Nadu,KARUR,2022,Kharif,330.9059829059829,25.69542081294355,Low,3357.44,7014.11,2.089,Groundnut,synthetic_prototype
Tamil Nadu,KARUR,2022,Rabi,438.4777777777779,25.69542081294355,Low,2660.47,5029.68,1.891,Groundnut,synthetic_prototype
Tamil Nadu,KARUR,2022,Rabi,438.4777777777779,25.69542081294355,Low,3339.98,17418.26,5.215,Maize,synthetic_prototype
Tamil Nadu,KARUR,2022,Rabi,438.4777777777779,25.69542081294355,Low,3423.7,4003.0,1.169,Pulses,synthetic_prototype
Tamil Nadu,KARUR,2022,Rabi,438.4777777777779,25.69542081294355,Low,2335.35,2635.83,1.129,Mustard,synthetic_prototype
Tamil Nadu,KARUR,2022,Summer,134.12307692307692,25.69542081294355,Low,773.04,2720.75,3.52,Maize,synthetic_prototype
Tamil Nadu,KARUR,2022,Summer,134.12307692307692,25.69542081294355,Low,1466.85,29639.55,20.206,Watermelon,synthetic_prototype
Tamil Nadu,KARUR,2022,Summer,134.12307692307692,25.69542081294355,Low,1981.4,9267.57,4.677,Rice,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Kharif,330.9059829059829,27.765414212580644,Medium,3917.45,9981.6,2.548,Millet,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Kharif,330.9059829059829,27.765414212580644,Medium,930.25,1420.31,1.527,Cotton,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Kharif,330.9059829059829,27.765414212580644,Medium,1545.89,2523.2,1.632,Soybean,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Kharif,330.9059829059829,27.765414212580644,Medium,2745.39,13247.13,4.825,Maize,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Rabi,438.4777777777779,27.765414212580644,Medium,1392.45,3536.07,2.539,Wheat,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Rabi,438.4777777777779,27.765414212580644,Medium,841.43,1189.65,1.414,Mustard,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Rabi,438.4777777777779,27.765414212580644,Medium,4337.0,20514.23,4.73,Rice,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Rabi,438.4777777777779,27.765414212580644,Medium,828.25,1829.85,2.209,Groundnut,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Summer,134.12307692307692,27.765414212580644,Medium,1504.72,2477.21,1.646,Groundnut,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Summer,134.12307692307692,27.765414212580644,Medium,436.41,6418.52,14.708,Watermelon,synthetic_prototype
Tamil Nadu,KRISHNAGIRI,2022,Summer,134.12307692307692,27.765414212580644,Medium,2645.84,11838.82,4.475,Maize,synthetic_prototype
Tamil Nadu,MADURAI,2022,Kharif,330.9059829059829,32.49706241748,High,8097.21,29378.96,3.628,Rice,synthetic_prototype
Tamil Nadu,MADURAI,2022,Kharif,330.9059829059829,32.49706241748,High,1134.02,1811.75,1.598,Cotton,synthetic_prototype
Tamil Nadu,MADURAI,2022,Kharif,330.9059829059829,32.49706241748,High,5261.75,27570.38,5.24,Maize,synthetic_prototype
Tamil Nadu,MADURAI,2022,Kharif,330.9059829059829,32.49706241748,High,2968.36,6260.12,2.109,Groundnut,synthetic_prototype
Tamil Nadu,MADURAI,2022,Rabi,438.4777777777779,32.49706241748,High,5970.48,26732.5,4.477,Rice,synthetic_prototype
Tamil Nadu,MADURAI,2022,Rabi,438.4777777777779,32.49706241748,High,3896.12,16191.54,4.156,Maize,synthetic_prototype
Tamil Nadu,MADURAI,2022,Rabi,438.4777777777779,32.49706241748,High,3815.16,3407.62,0.893,Pulses,synthetic_prototype
Tamil Nadu,MADURAI,2022,Rabi,438.4777777777779,32.49706241748,High,2929.22,6113.55,2.087,Groundnut,synthetic_prototype
Tamil Nadu,MADURAI,2022,Summer,134.12307692307692,32.49706241748,High,2453.66,5493.92,2.239,Groundnut,synthetic_prototype
Tamil Nadu,MADURAI,2022,Summer,134.12307692307692,32.49706241748,High,971.51,17819.3,18.342,Watermelon,synthetic_prototype
Tamil Nadu,MADURAI,2022,Summer,134.12307692307692,32.49706241748,High,2679.92,5635.63,2.103,Millet,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Kharif,330.9059829059829,,Unknown,1682.38,3103.88,1.845,Groundnut,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Kharif,330.9059829059829,,Unknown,1292.42,2287.22,1.77,Soybean,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Kharif,330.9059829059829,,Unknown,4748.92,10939.32,2.304,Millet,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Kharif,330.9059829059829,,Unknown,3627.1,5948.82,1.64,Cotton,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Rabi,438.4777777777779,,Unknown,747.74,744.57,0.996,Pulses,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Rabi,438.4777777777779,,Unknown,707.76,2165.91,3.06,Wheat,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Rabi,438.4777777777779,,Unknown,844.13,1466.4,1.737,Groundnut,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Rabi,438.4777777777779,,Unknown,915.64,1278.99,1.397,Mustard,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Summer,134.12307692307692,,Unknown,404.09,8366.8,20.705,Watermelon,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Summer,134.12307692307692,,Unknown,640.82,1325.43,2.068,Millet,synthetic_prototype
Tamil Nadu,MAYILADUTHURAI,2022,Summer,134.12307692307692,,Unknown,3916.94,18180.1,4.641,Rice,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Kharif,330.9059829059829,,Unknown,12541.53,61974.13,4.942,Rice,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Kharif,330.9059829059829,,Unknown,3910.61,8896.95,2.275,Soybean,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Kharif,330.9059829059829,,Unknown,928.03,2681.14,2.889,Millet,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Kharif,330.9059829059829,,Unknown,5981.68,28109.77,4.699,Maize,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Rabi,438.4777777777779,,Unknown,2188.8,6266.61,2.863,Wheat,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Rabi,438.4777777777779,,Unknown,9673.59,36962.88,3.821,Rice,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Rabi,438.4777777777779,,Unknown,1915.02,1898.16,0.991,Pulses,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Rabi,438.4777777777779,,Unknown,1540.7,3146.81,2.042,Groundnut,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Summer,134.12307692307692,,Unknown,2673.83,6078.91,2.273,Millet,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Summer,134.12307692307692,,Unknown,1852.39,8440.46,4.557,Rice,synthetic_prototype
Tamil Nadu,NAGAPATTINAM,2022,Summer,134.12307692307692,,Unknown,2469.34,4670.47,1.891,Groundnut,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Kharif,330.9059829059829,25.152302552862903,Low,11268.68,42427.43,3.765,Rice,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Kharif,330.9059829059829,25.152302552862903,Low,2151.32,4393.82,2.042,Soybean,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Kharif,330.9059829059829,25.152302552862903,Low,991.69,1640.44,1.654,Cotton,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Kharif,330.9059829059829,25.152302552862903,Low,4501.63,10256.19,2.278,Millet,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Rabi,438.4777777777779,25.152302552862903,Low,6597.61,24452.29,3.706,Rice,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Rabi,438.4777777777779,25.152302552862903,Low,3761.34,18052.76,4.8,Maize,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Rabi,438.4777777777779,25.152302552862903,Low,1479.21,1843.74,1.246,Mustard,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Rabi,438.4777777777779,25.152302552862903,Low,1155.44,3585.75,3.103,Wheat,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Summer,134.12307692307692,25.152302552862903,Low,515.9,9708.18,18.818,Watermelon,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Summer,134.12307692307692,25.152302552862903,Low,2393.89,10757.17,4.494,Rice,synthetic_prototype
Tamil Nadu,NAMAKKAL,2022,Summer,134.12307692307692,25.152302552862903,Low,2869.71,13901.72,4.844,Maize,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Kharif,330.9059829059829,32.95149883487903,High,1221.03,2226.0,1.823,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Kharif,330.9059829059829,32.95149883487903,High,1476.51,3285.86,2.225,Soybean,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Kharif,330.9059829059829,32.95149883487903,High,3958.72,8042.58,2.032,Cotton,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Kharif,330.9059829059829,32.95149883487903,High,6927.69,18838.84,2.719,Millet,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Rabi,438.4777777777779,32.95149883487903,High,2246.72,5321.82,2.369,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Rabi,438.4777777777779,32.95149883487903,High,2465.23,7523.08,3.052,Wheat,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Rabi,438.4777777777779,32.95149883487903,High,2855.36,15179.44,5.316,Rice,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Rabi,438.4777777777779,32.95149883487903,High,8611.51,35630.91,4.138,Maize,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Summer,134.12307692307692,32.95149883487903,High,2697.18,5654.35,2.096,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Summer,134.12307692307692,32.95149883487903,High,1151.87,2774.22,2.408,Millet,synthetic_prototype
Tamil Nadu,PERAMBALUR,2022,Summer,134.12307692307692,32.95149883487903,High,4229.58,16380.81,3.873,Rice,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Kharif,330.9059829059829,23.147286031048385,Low,4677.15,23103.28,4.94,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Kharif,330.9059829059829,23.147286031048385,Low,4161.38,6953.99,1.671,Cotton,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Kharif,330.9059829059829,23.147286031048385,Low,2226.9,4862.98,2.184,Soybean,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Kharif,330.9059829059829,23.147286031048385,Low,4894.32,10507.94,2.147,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Rabi,438.4777777777779,23.147286031048385,Low,5897.37,31917.3,5.412,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Rabi,438.4777777777779,23.147286031048385,Low,3822.91,7195.47,1.882,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Rabi,438.4777777777779,23.147286031048385,Low,1958.76,2401.54,1.226,Mustard,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Rabi,438.4777777777779,23.147286031048385,Low,1198.86,3929.33,3.278,Wheat,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Summer,134.12307692307692,23.147286031048385,Low,2918.6,14344.63,4.915,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Summer,134.12307692307692,23.147286031048385,Low,1633.9,3123.85,1.912,Millet,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2022,Summer,134.12307692307692,23.147286031048385,Low,1647.01,25844.67,15.692,Watermelon,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Kharif,330.9059829059829,28.9982593121,Medium,1413.44,2599.42,1.839,Soybean,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Kharif,330.9059829059829,28.9982593121,Medium,5666.68,12720.73,2.245,Cotton,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Kharif,330.9059829059829,28.9982593121,Medium,2827.91,15328.54,5.42,Maize,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Kharif,330.9059829059829,28.9982593121,Medium,9952.47,36449.97,3.662,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Rabi,438.4777777777779,28.9982593121,Medium,4669.56,19185.63,4.109,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Rabi,438.4777777777779,28.9982593121,Medium,1084.47,1370.02,1.263,Mustard,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Rabi,438.4777777777779,28.9982593121,Medium,2323.11,2469.95,1.063,Pulses,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Rabi,438.4777777777779,28.9982593121,Medium,5822.8,10340.72,1.776,Groundnut,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Summer,134.12307692307692,28.9982593121,Medium,5138.81,18585.71,3.617,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Summer,134.12307692307692,28.9982593121,Medium,2867.49,6732.19,2.348,Millet,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2022,Summer,134.12307692307692,28.9982593121,Medium,3360.23,15268.01,4.544,Maize,synthetic_prototype
Tamil Nadu,RANIPET,2022,Kharif,330.9059829059829,,Unknown,5181.81,9389.88,1.812,Groundnut,synthetic_prototype
Tamil Nadu,RANIPET,2022,Kharif,330.9059829059829,,Unknown,3711.29,10801.12,2.91,Millet,synthetic_prototype
Tamil Nadu,RANIPET,2022,Kharif,330.9059829059829,,Unknown,7766.03,29309.82,3.774,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2022,Kharif,330.9059829059829,,Unknown,2456.12,5661.46,2.305,Soybean,synthetic_prototype
Tamil Nadu,RANIPET,2022,Rabi,438.4777777777779,,Unknown,6567.18,25679.84,3.91,Maize,synthetic_prototype
Tamil Nadu,RANIPET,2022,Rabi,438.4777777777779,,Unknown,10738.56,46806.64,4.359,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2022,Rabi,438.4777777777779,,Unknown,2165.57,2317.92,1.07,Pulses,synthetic_prototype
Tamil Nadu,RANIPET,2022,Rabi,438.4777777777779,,Unknown,1671.17,3632.11,2.173,Groundnut,synthetic_prototype
Tamil Nadu,RANIPET,2022,Summer,134.12307692307692,,Unknown,6064.8,19277.41,3.179,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2022,Summer,134.12307692307692,,Unknown,1769.15,7158.97,4.047,Maize,synthetic_prototype
Tamil Nadu,RANIPET,2022,Summer,134.12307692307692,,Unknown,2652.09,4769.01,1.798,Millet,synthetic_prototype
Tamil Nadu,SALEM,2022,Kharif,330.9059829059829,26.934064780120966,Low,8022.48,14451.82,1.801,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2022,Kharif,330.9059829059829,26.934064780120966,Low,690.76,1252.55,1.813,Soybean,synthetic_prototype
Tamil Nadu,SALEM,2022,Kharif,330.9059829059829,26.934064780120966,Low,10237.27,35302.81,3.448,Rice,synthetic_prototype
Tamil Nadu,SALEM,2022,Kharif,330.9059829059829,26.934064780120966,Low,6032.04,9753.92,1.617,Cotton,synthetic_prototype
Tamil Nadu,SALEM,2022,Rabi,438.4777777777779,26.934064780120966,Low,6384.42,12323.23,1.93,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2022,Rabi,438.4777777777779,26.934064780120966,Low,3684.28,16530.18,4.487,Rice,synthetic_prototype
